"class","fieldtypes","rid","type","version","administrativearealevel1","administrativearealevel2","country","formattedaddress","in_drive_from","in_drive_to","in_has_address","latitude","locality","longitude","place_id","postalcode","route","slug","streetnumber"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#18:58","d","2","Auvergne-Rhône-Alpes","Rhône","FR","50 Rue Paul Bovier Lapierre, 69530 Brignais, France","[]","null","[""#77:26"",""#75:760""]","45.6693231","Brignais","4.760485099999999","ChIJGwNxhEjv9EcR0jX7kEIC_z0","69530","Rue Paul Bovier Lapierre","50-rue-paul-bovier-lapierre-69530-brignais-france","50"
"Address","in_drive_to=g,latitude=d,longitude=d","#18:59","d","2","Auvergne-Rhône-Alpes","Rhône","FR","71 Rue Benoist Mary, 69005 Lyon, France","null","[""#97:820"",""#96:466"",""#97:940"",""#95:1313"",""#97:712""]","null","45.7594322","Lyon","4.8034336","ChIJNaIGP5nr9EcR9j8851mQa4I","69005","Rue Benoist Mary","71-rue-benoist-mary-69005-lyon-france","71"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#18:60","d","2","Auvergne-Rhône-Alpes","Rhône","FR","18 Rue Emile Zola, 69700 Givors, France","[]","null","[""#74:511""]","45.5845798","Givors","4.7699146","ChIJS_rj97Dm9EcRH1iHQ4zCzKE","69700","Rue Emile Zola","18-rue-emile-zola-69700-givors-france","18"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#18:61","d","2","Auvergne-Rhône-Alpes","Rhône","FR","18 Rue René Mondonneix, 69530 Brignais, France","[]","null","[""#76:491""]","45.6733492","Brignais","4.7588342","Ei8xOCBSdWUgUmVuw6kgTW9uZG9ubmVpeCwgNjk1MzAgQnJpZ25haXMsIEZyYW5jZSIwEi4KFAoSCdGJTmg47_RHEbIFjWvEJbcJEBIqFAoSCQ-3EHI47_RHERGLZdyoQwyE","69530","Rue René Mondonneix","18-rue-rene-mondonneix-69530-brignais-france","18"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#18:62","d","2","Auvergne-Rhône-Alpes","Rhône","FR","1 Rue du Battoir, 69700 Givors, France","[]","null","[""#75:30""]","45.58178239999999","Givors","4.775775800000001","EiYxIFJ1ZSBkdSBCYXR0b2lyLCA2OTcwMCBHaXZvcnMsIEZyYW5jZSIwEi4KFAoSCa_lHna25vRHEfuFvAi9qz5NEAEqFAoSCSFOkdi15vRHEdQ6RWnfKCJP","69700","Rue du Battoir","1-rue-du-battoir-69700-givors-france","1"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#18:63","d","2","Auvergne-Rhône-Alpes","Rhône","FR","5 Rue de l'Artisanat, 69290 Grézieu-la-Varenne, France","[]","null","[""#76:41""]","45.7482174","Grézieu-la-Varenne","4.691317600000001","ChIJJYdQWQzy9EcRruchGDiRS44","69290","Rue de l'Artisanat","5-rue-de-lartisanat-69290-grezieu-la-varenne-france","5"
"Address","latitude=d,longitude=d,in_has_address=g","#18:64","d","2","Auvergne-Rhône-Alpes","Rhône","FR","18 Chemin de la Morellière, 69290 Grézieu-la-Varenne, France","null","null","[""#75:524""]","45.7446362","Grézieu-la-Varenne","4.6942995","ChIJa95oEgny9EcRf6t3y7Zq-kk","69290","Chemin de la Morellière","18-chemin-de-la-morelliere-69290-grezieu-la-varenne-france","18"
"Address","in_drive_to=g,latitude=d,longitude=d","#18:65","d","2","Auvergne-Rhône-Alpes","Rhône","FR","71 Rue Crillon, 69006 Lyon, France","null","[""#97:730""]","null","45.7710705","Lyon","4.851326599999999","ChIJnylRxPLq9EcR1B39EgnWj6E","69006","Rue Crillon","71-rue-crillon-69006-lyon-france","71"
"Address","in_drive_to=g,latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#18:66","d","2","Auvergne-Rhône-Alpes","Rhône","FR","69190 Saint-Fons, France","[""#91:480""]","[""#97:916""]","[""#74:330""]","45.70887399999999","Saint-Fons","4.853373999999999","ChIJraSrOtvp9EcRMB275CqrCAQ","69190","null","69190-saint-fons-france","null"
"Address","latitude=d,longitude=d,in_drive_to=g","#18:67","d","2","Auvergne-Rhône-Alpes","Loire","FR","62 Rue Léon Marrel, 42800 Rive-de-Gier, France","null","[""#97:13""]","null","45.5267794","Rive-de-Gier","4.6201541","ChIJkaHxrgr99EcRZCrisW7I7NU","42800","Rue Léon Marrel","62-rue-leon-marrel-42800-rive-de-gier-france","62"
"Address","in_drive_from=g,in_has_address=g,in_drive_to=g,latitude=d,longitude=d","#18:68","d","2","Auvergne-Rhône-Alpes","Rhône","FR","69310 Pierre-Bénite, France","[""#91:745"",""#93:88"",""#90:616"",""#91:280"",""#92:1426""]","[""#94:1126"",""#94:799"",""#97:811"",""#94:1357""]","[""#75:78"",""#77:657"",""#74:679"",""#75:716""]","45.703204","Pierre-Bénite","4.824650999999999","ChIJ0fx0_qPp9EcRICC75CqrCAQ","69310","null","69310-pierre-benite-france","null"
"Address","in_drive_to=g,latitude=d,longitude=d","#18:69","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Place, 69002 Lyon, France","null","[""#96:18"",""#95:398"",""#96:419"",""#97:92"",""#94:645""]","null","45.7567044","Lyon","4.8315744","ChIJs1rce1Pq9EcRRyCL9YWTnV0","69002","null","place-69002-lyon-france","null"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#18:70","d","2","Auvergne-Rhône-Alpes","Rhône","FR","20 Avenue des Cerisiers, 69310 Pierre-Bénite, France","[""#90:1108""]","null","[""#76:776""]","45.7015439","Pierre-Bénite","4.8310349","ChIJAdrfRLvp9EcRDKfiKrSHAs0","69310","Avenue des Cerisiers","20-avenue-des-cerisiers-69310-pierre-benite-france","20"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#18:71","d","2","Auvergne-Rhône-Alpes","Rhône","FR","28 Rue du Dr Carrez, 69440 Mornant, France","[""#93:23""]","null","[""#76:528""]","45.62139150000001","Mornant","4.6737075","ChIJ_8FIStT69EcRWD5eTAW8AJc","69440","Rue du Dr Carrez","28-rue-du-dr-carrez-69440-mornant-france","28"
"Address","latitude=d,longitude=d","#18:72","d","1","Auvergne-Rhône-Alpes","Rhône","FR","48 Chemin de la Bruyère, 69570 Dardilly, France","null","null","null","45.8115436","Dardilly","4.7690743","ChIJR5gQ3jaT9EcRsQiJ9D0xboo","69570","Chemin de la Bruyère","48-chemin-de-la-bruyere-69570-dardilly-france","48"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#18:73","d","2","Auvergne-Rhône-Alpes","Rhône","FR","54 Avenue Benoît Launay, 69290 Grézieu-la-Varenne, France","[""#93:754""]","null","[""#74:289""]","45.74138009999999","Grézieu-la-Varenne","4.6904936","ChIJG9UgYA_y9EcR8FNAQZwNBoU","69290","Avenue Benoît Launay","54-avenue-benoit-launay-69290-grezieu-la-varenne-france","54"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#18:74","d","2","Auvergne-Rhône-Alpes","Rhône","FR","43 Rue du 8 Mai 1945, 69510 Thurins, France","[""#92:28"",""#92:399"",""#91:763""]","null","[""#75:530""]","45.68006429999999","Thurins","4.646224599999999","Eis0MyBSdWUgZHUgOCBNYWkgMTk0NSwgNjk1MTAgVGh1cmlucywgRnJhbmNlIjASLgoUChIJDc_SFl_w9EcRNoK4chMPRCwQKyoUChIJC4r-5fXw9EcRD8llOvQTfj8","69510","Rue du 8 Mai 1945","43-rue-du-8-mai-1945-69510-thurins-france","43"
"Address","latitude=d,longitude=d,in_drive_to=g","#18:75","d","2","Auvergne-Rhône-Alpes","Rhône","FR","20 Rue de l'Industrie, 69530 Brignais, France","null","[""#97:390""]","null","45.6727431","Brignais","4.7749114","ChIJ2TWkh8no9EcR_R2YW0g4XFw","69530","Rue de l'Industrie","20-rue-de-lindustrie-69530-brignais-france","20"
"Address","latitude=d,longitude=d,in_drive_to=g","#18:76","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Le Charachon, 69690 Brussieu, France","null","[""#94:1118""]","null","45.7522236","Brussieu","4.5321128","ChIJURovkPb19EcRXG5LM6-5QQ0","69690","Le Charachon","le-charachon-69690-brussieu-france","null"
"Address","in_drive_to=g,latitude=d,longitude=d","#18:77","d","2","Auvergne-Rhône-Alpes","Rhône","FR","9 Avenue de Verdun, 69530 Brignais, France","null","[""#95:32"",""#96:1260""]","null","45.6728784","Brignais","4.7565787","ChIJP7IwvTjv9EcRHD8tFE5gX6s","69530","Avenue de Verdun","9-avenue-de-verdun-69530-brignais-france","9"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#18:78","d","2","Auvergne-Rhône-Alpes","Rhône","FR","4 Place de l'Église, 69700 Givors, France","[""#90:398""]","null","[""#75:293""]","45.5827331","Givors","4.7759497","ChIJpwc8Qrbm9EcRN1IJIDqzMyM","69700","Place de l'Église","4-place-de-leglise-69700-givors-france","4"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#18:79","d","2","Auvergne-Rhône-Alpes","Rhône","FR","17 Impasse du But, 69230 Saint-Genis-Laval, France","[""#90:799""]","null","[""#75:534""]","45.6998824","Saint-Genis-Laval","4.7992073","EjIxNyBJbXBhc3NlIGR1IEJ1dCwgNjkyMzAgU2FpbnQtR2VuaXMtTGF2YWwsIEZyYW5jZSIwEi4KFAoSCTvQQ5oX6fRHEZ5miEV-OIwdEBEqFAoSCfuFENYZ6fRHEce0nP0juG6u","69230","Impasse du But","17-impasse-du-but-69230-saint-genis-laval-france","17"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#18:80","d","2","Auvergne-Rhône-Alpes","Rhône","FR","340 Chemin de la Torchetière, 69760 Limonest, France","[""#92:1122""]","null","[""#76:54""]","45.829615","Limonest","4.785614","EjUzNDAgQ2hlbWluIGRlIGxhIFRvcmNoZXRpw6hyZSwgNjk3NjAgTGltb25lc3QsIEZyYW5jZSIxEi8KFAoSCVWCGQxvk_RHESNDNpaO9HCtENQCKhQKEgmXI8X9bpP0RxEh_tkG5s0vPw","69760","Chemin de la Torchetière","340-chemin-de-la-torchetiere-69760-limonest-france","340"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#18:81","d","2","Auvergne-Rhône-Alpes","Rhône","FR","30 Avenue de Haute Roche, 69310 Pierre-Bénite, France","[""#93:401"",""#91:408"",""#90:788""]","null","[""#77:784"",""#76:57""]","45.7003377","Pierre-Bénite","4.8272134","ChIJTRA-_KTp9EcRg5mIRZWV578","69310","Avenue de Haute Roche","30-avenue-de-haute-roche-69310-pierre-benite-france","30"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#18:82","d","2","Auvergne-Rhône-Alpes","Rhône","FR","1 Chemin de la Croix des Rameaux, 69126 Brindas, France","[""#90:1156"",""#91:1278""]","null","[""#75:537""]","45.72388629999999","Brindas","4.6936935","ChIJ2Vh8b_3x9EcReNrdZ9gJvK0","69126","Chemin de la Croix des Rameaux","1-chemin-de-la-croix-des-rameaux-69126-brindas-france","1"
"Address","in_has_address=g,in_drive_from=g,latitude=d,longitude=d","#18:83","d","2","Auvergne-Rhône-Alpes","Rhône","FR","33 Boulevard Baron du Marais, 69110 Sainte-Foy-lès-Lyon, France","[""#93:404"",""#92:768"",""#93:1185"",""#91:1186"",""#92:202""]","null","[""#77:875""]","45.7344131","Sainte-Foy-lès-Lyon","4.8041947","ChIJRTQdoN3r9EcRVPrsvNHewXA","69110","Boulevard Baron du Marais","33-boulevard-baron-du-marais-69110-sainte-foy-les-lyon-france","33"
"Address","latitude=d,longitude=d,in_drive_to=g","#18:84","d","2","Auvergne-Rhône-Alpes","Rhône","FR","68 Rue Mathieu Dussurgey, 69190 Saint-Fons, France","null","[""#94:401""]","null","45.7122299","Saint-Fons","4.8628123","ChIJ7xqCb-Lp9EcR0alLBdTc5p0","69190","Rue Mathieu Dussurgey","68-rue-mathieu-dussurgey-69190-saint-fons-france","68"
"Address","in_has_address=g,in_drive_from=g,latitude=d,longitude=d","#18:85","d","2","Auvergne-Rhône-Alpes","Rhône","FR","20 Chemin des Garennes, 69126 Brindas, France","[""#90:408""]","null","[]","45.7301256","Brindas","4.7089263","Ei0yMCBDaGVtaW4gZGVzIEdhcmVubmVzLCA2OTEyNiBCcmluZGFzLCBGcmFuY2UiMBIuChQKEgnTI4zGCe70RxHejomzlsLRgRAUKhQKEgl_IFbrCe70RxGvONdMxXoTPg","69126","Chemin des Garennes","20-chemin-des-garennes-69126-brindas-france","20"
"Address","latitude=d,longitude=d,in_drive_to=g","#18:86","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Place de Francfort, 69003 Lyon, France","null","[""#95:768""]","null","45.7608464","Lyon","4.8630018","EiZQbGFjZSBkZSBGcmFuY2ZvcnQsIDY5MDAzIEx5b24sIEZyYW5jZSIuKiwKFAoSCbdD7CR96vRHEfLr4k7CRNH7EhQKEgmXh-hqUer0RxHwIbvkKqsIBA","69003","Place de Francfort","place-de-francfort-69003-lyon-france","null"
"Address","in_has_address=g,in_drive_from=g,latitude=d,longitude=d","#18:87","d","2","Auvergne-Rhône-Alpes","Rhône","FR","87 Chemin des Broussatières, 69126 Brindas, France","[""#90:411"",""#92:792""]","null","[""#76:549""]","45.7306966","Brindas","4.7004323","ChIJkenTtgDu9EcR6bDCHwE5PJ0","69126","Chemin des Broussatières","87-chemin-des-broussatieres-69126-brindas-france","87"
"Address","latitude=d,longitude=d,in_drive_to=g","#18:88","d","2","Auvergne-Rhône-Alpes","Rhône","FR","2 Rue d'Aubigny, 69003 Lyon, France","null","[""#96:408""]","null","45.76121709999999","Lyon","4.86233","ChIJa0OAFH3q9EcR9VTo3nltg-A","69003","Rue d'Aubigny","2-rue-daubigny-69003-lyon-france","2"
"Address","in_drive_to=g,in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#18:89","d","2","Auvergne-Rhône-Alpes","Rhône","FR","271 Rue des Sources, 69280 Marcy-l'Étoile, France","[""#91:849""]","[""#94:152"",""#94:238"",""#94:260"",""#94:329"",""#94:359"",""#94:492"",""#94:512"",""#94:603"",""#94:613"",""#94:621"",""#94:634"",""#94:691"",""#94:846"",""#94:963"",""#94:964"",""#94:1003"",""#94:1012"",""#94:1029"",""#94:1208"",""#94:1346"",""#95:243"",""#95:600"",""#95:625"",""#95:630"",""#95:632"",""#95:653"",""#95:855"",""#95:984"",""#95:988"",""#95:997"",""#95:1055"",""#95:1207"",""#95:1218"",""#95:1317"",""#95:1327"",""#95:1426"",""#96:177"",""#96:289"",""#96:332"",""#96:349"",""#96:491"",""#96:604"",""#96:616"",""#96:622"",""#96:666"",""#96:681"",""#96:707"",""#96:840"",""#96:954"",""#96:957"",""#96:978"",""#96:989"",""#96:994"",""#96:1015"",""#96:1080"",""#96:1206"",""#96:1347"",""#96:1358"",""#97:240"",""#97:250"",""#97:279"",""#97:322"",""#97:329"",""#97:720"",""#97:854"",""#97:903"",""#97:923"",""#97:980"",""#97:1136"",""#97:1334"",""#97:1342"",""#97:1347"",""#97:1350""]","[""#76:335""]","45.7890031","Marcy-l'Étoile","4.703564099999999","ChIJR7RGCaDy9EcRGfWrxn-ORK8","69280","Rue des Sources","271-rue-des-sources-69280-marcy-letoile-france","271"
"Address","latitude=d,longitude=d,in_drive_to=g","#18:90","d","2","QC","Francheville","CA","Cimetière, Trois-Rivières, QC G8T, Canada","null","[""#96:411""]","null","46.3832954","Trois-Rivières","-72.4870016","EitDaW1ldGnDqHJlLCBUcm9pcy1SaXZpw6hyZXMsIFFDIEc4VCwgQ2FuYWRhIi4qLAoUChIJB6FM_7vHx0wRCKYkw_Z9S-MSFAoSCX1GH8_PyMdMEdLDKF4ysNa5","null","Cimetière","cimetiere-trois-rivieres-qc-g8t-canada","null"
"Address","latitude=d,longitude=d,in_drive_to=g","#18:91","d","2","Auvergne-Rhône-Alpes","Rhône","FR","27, Avenue de la Table Saint Pierre, 69340 Francheville, France","null","[""#95:776""]","null","45.7471915","Francheville","4.756752","ChIJ86Y3tDjs9EcRh-RM-SOf0mw","69340","null","27-avenue-de-la-table-saint-pierre-69340-francheville-france","null"
"Address","in_drive_to=g,latitude=d,longitude=d","#18:92","d","2","Auvergne-Rhône-Alpes","Rhône","FR","3 Rue de Grange Haute, 69540 Irigny, France","null","[""#94:778"",""#96:778"",""#95:74"",""#94:1224"",""#97:274""]","null","45.67559809999999","Irigny","4.822128800000001","ChIJgbgAo1vo9EcRe_AVzEoZmXY","69540","Rue de Grange Haute","3-rue-de-grange-haute-69540-irigny-france","3"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#18:93","d","2","Auvergne-Rhône-Alpes","Rhône","FR","14 Allée des Sources, 69290 Craponne, France","[""#91:57""]","null","[""#75:62""]","45.749798","Craponne","4.711983099999999","ChIJg2TG1JLt9EcRHBc5Cx1Kljg","69290","Allée des Sources","14-allee-des-sources-69290-craponne-france","14"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#18:94","d","2","Auvergne-Rhône-Alpes","Rhône","FR","2 Allée du Clos Vilbois, 69510 Messimy, France","[""#90:59""]","null","[""#75:546""]","45.6985371","Messimy","4.6816226","ChIJMVOVL9Lx9EcRx19uVK8UIvI","69510","Allée du Clos Vilbois","2-allee-du-clos-vilbois-69510-messimy-france","2"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#18:95","d","2","Auvergne-Rhône-Alpes","Rhône","FR","5 Rue Philippe Fabia, 69008 Lyon, France","[""#92:60""]","null","[""#74:304""]","45.7265673","Lyon","4.8719174","ChIJ18ZQ1vjB9EcRE57d3b2YpoE","69008","Rue Philippe Fabia","5-rue-philippe-fabia-69008-lyon-france","5"
"Address","latitude=d,longitude=d,in_drive_to=g","#18:96","d","2","Auvergne-Rhône-Alpes","Rhône","FR","2 Rue des 3 Maries, 69005 Lyon, France","null","[""#96:421""]","null","45.76291680000001","Lyon","4.8283741","ChIJZ-ROx6rr9EcRsY5Gu6wjoHE","69005","Rue des 3 Maries","2-rue-des-3-maries-69005-lyon-france","2"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#18:97","d","2","Auvergne-Rhône-Alpes","Rhône","FR","4 Avenue Maréchal Joffre, 69630 Chaponost, France","[""#91:1147""]","null","[""#75:66""]","45.710495","Chaponost","4.7441177","ChIJ6YtJyvLu9EcR99j5bswDS8w","69630","Avenue Maréchal Joffre","4-avenue-marechal-joffre-69630-chaponost-france","4"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#18:98","d","2","Auvergne-Rhône-Alpes","Rhône","FR","11 Chemin des Figuières, 69320 Feyzin, France","[""#93:1148""]","null","[""#76:796""]","45.6626543","Feyzin","4.8549892","ChIJrwsc9x3o9EcR3RxU21AgBps","69320","Chemin des Figuières","11-chemin-des-figuieres-69320-feyzin-france","11"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#18:99","d","2","Auvergne-Rhône-Alpes","Rhône","FR","18 Chemin des Saules, 69510 Messimy, France","[""#93:654"",""#93:1019""]","null","[""#75:306""]","45.7007404","Messimy","4.6784683","ChIJuyE-R87x9EcR6YKvU37aTzs","69510","Chemin des Saules","18-chemin-des-saules-69510-messimy-france","18"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#18:100","d","2","Auvergne-Rhône-Alpes","Rhône","FR","5 Chemin de Cachenoix, 69340 Francheville, France","[""#91:795"",""#92:1052""]","null","[""#74:551""]","45.7429543","Francheville","4.765909199999999","ChIJfyi6ghbs9EcRnJgvjGrmk38","69340","Chemin de Cachenoix","5-chemin-de-cachenoix-69340-francheville-france","5"
"Address","in_has_address=g,in_drive_from=g,latitude=d,longitude=d","#18:101","d","2","Auvergne-Rhône-Alpes","Rhône","FR","130 Rue des Mésanges, 69280 Marcy-l'Étoile, France","[""#93:1153""]","null","[""#76:962""]","45.78626669999999","Marcy-l'Étoile","4.703442999999999","ChIJwSoqyp_y9EcRh70m-HFtzms","69280","Rue des Mésanges","130-rue-des-mesanges-69280-marcy-letoile-france","130"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#18:102","d","2","Auvergne-Rhône-Alpes","Rhône","FR","23 Chemin de Vieures, 69126 Brindas, France","[""#93:71""]","null","[""#74:309""]","45.72107440000001","Brindas","4.715616300000001","ChIJOyv-U23u9EcR4LZw2D-peGM","69126","Chemin de Vieures","23-chemin-de-vieures-69126-brindas-france","23"
"Address","latitude=d,longitude=d,in_drive_to=g,in_has_address=g,in_drive_from=g","#18:103","d","2","Auvergne-Rhône-Alpes","Rhône","FR","69370 Saint-Didier-au-Mont-d'Or, France","[""#91:619""]","[""#96:433""]","[""#77:659""]","45.811833","Saint-Didier-au-Mont-d'Or","4.79802","ChIJXyVom6aU9EcRgB275CqrCAQ","69370","null","69370-saint-didier-au-mont-dor-france","null"
"Address","in_drive_from=g,latitude=d,longitude=d","#18:104","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Cité Internationale, 80 Quai Charles de Gaulle, 69006 Lyon, France","[""#93:440""]","null","null","45.7845016","Lyon","4.8522096","ChIJsbCPAMHq9EcRte9d3GdiOrQ","69006","Quai Charles de Gaulle","cite-internationale-80-quai-charles-de-gaulle-69006-lyon-france","80"
"Address","in_drive_to=g,latitude=d,longitude=d","#18:105","d","2","Auvergne-Rhône-Alpes","Rhône","FR","9 Rue des Tourrais, 69290 Craponne, France","null","[""#95:1180"",""#96:530""]","null","45.74846609999999","Craponne","4.7461769","ChIJGaBS_jXs9EcRkBCcRa8ZzcU","69290","Rue des Tourrais","9-rue-des-tourrais-69290-craponne-france","9"
"Address","in_has_address=g,in_drive_from=g,in_drive_to=g,latitude=d,longitude=d","#18:106","d","2","Auvergne-Rhône-Alpes","Rhône","FR","6 Rue Ludovic Bonin, 69200 Vénissieux, France","[""#93:805"",""#92:831""]","[""#96:478""]","[""#77:324"",""#77:851""]","45.7269154","Vénissieux","4.8543641","ChIJITG6Lx3q9EcRFkQofPbPn-Q","69200","Rue Ludovic Bonin","6-rue-ludovic-bonin-69200-venissieux-france","6"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#18:107","d","2","Auvergne-Rhône-Alpes","Rhône","FR","11 Chemin de la Plaine, 69510 Thurins, France","[""#90:80"",""#92:892""]","null","[""#76:75""]","45.6809873","Thurins","4.6392581","ChIJu7Br9vPw9EcR8HRgIUsFQgM","69510","Chemin de la Plaine","11-chemin-de-la-plaine-69510-thurins-france","11"
"Address","latitude=d,longitude=d,in_drive_to=g","#18:108","d","2","Auvergne-Rhône-Alpes","Rhône","FR","3 Avenue de Haute Roche, 69310 Pierre-Bénite, France","null","[""#95:1167""]","null","45.70268919999999","Pierre-Bénite","4.8283966","ChIJgwzZYKPp9EcRHnkX1L9qOdQ","69310","Avenue de Haute Roche","3-avenue-de-haute-roche-69310-pierre-benite-france","3"
"Address","latitude=d,longitude=d,in_drive_to=g","#18:109","d","2","Auvergne-Rhône-Alpes","Rhône","FR","18 Rue Michel Félizat, 69007 Lyon, France","null","[""#95:1168""]","null","45.7362572","Lyon","4.83507","ChIJV_CADjDq9EcRz-Sg7rwXVk8","69007","Rue Michel Félizat","18-rue-michel-felizat-69007-lyon-france","18"
"Address","latitude=d,longitude=d,in_drive_to=g","#18:110","d","2","Auvergne-Rhône-Alpes","Rhône","FR","16 Rue Auguste Comte, 69002 Lyon, France","null","[""#97:1169""]","null","45.7553839","Lyon","4.831303","ChIJUxcoZFLq9EcRC4No9qy6do4","69002","Rue Auguste Comte","16-rue-auguste-comte-69002-lyon-france","16"
